category,filename,LL_Mean,LL_StdDev,LL_Variance,LL_Energy,LL_Entropy,LL_Skewness,LL_Kurtosis,LL_Min,LL_Max,LL_Range,LH_Mean,LH_StdDev,LH_Variance,LH_Energy,LH_Entropy,LH_Skewness,LH_Kurtosis,LH_Min,LH_Max,LH_Range,HL_Mean,HL_StdDev,HL_Variance,HL_Energy,HL_Entropy,HL_Skewness,HL_Kurtosis,HL_Min,HL_Max,HL_Range,HH_Mean,HH_StdDev,HH_Variance,HH_Energy,HH_Entropy,HH_Skewness,HH_Kurtosis,HH_Min,HH_Max,HH_Range
brown_bread,48-scale_9_im_2_grey.png,0.94028081,0.141645318,0.020063396,3703.567962,8.901664927,-0.847626189,1.018084927,0.309803922,1.303921569,0.994117647,0.000426528,0.049011538,0.002402131,9.839873126,9.352834564,-0.097564523,1.067518787,-0.223529412,0.203921569,0.42745098,0.001150333,0.077503931,0.006006859,24.60951557,9.146458175,0.156336074,0.846373998,-0.335294118,0.384313725,0.719607843,4.07E-05,0.033691415,0.001135111,4.649423299,9.142623735,0.082905331,0.502931904,-0.121568627,0.139215686,0.260784314
brown_bread,48-scale_9_im_3_grey.png,0.823384364,0.252917074,0.063967046,3038.940596,9.67994248,-0.100245784,-0.660516958,0.170588235,1.52745098,1.356862745,0.001165652,0.109124197,0.01190809,48.78110342,10.30036661,-0.381999896,0.183910185,-0.450980392,0.37254902,0.823529412,-0.000725241,0.100901578,0.010181128,41.70405613,9.622631452,-0.131574721,0.732312935,-0.488235294,0.449019608,0.937254902,-0.000494504,0.058897718,0.003468941,14.2097847,10.1758202,0.01438842,0.377065278,-0.239215686,0.211764706,0.450980392
brown_bread,48-scale_9_im_4_grey.png,0.915368892,0.131515696,0.017296378,3502.885217,8.826128297,-0.730999485,0.633069994,0.390196078,1.211764706,0.821568627,0.000301107,0.047520391,0.002258188,9.249907728,9.066924566,-0.001312634,0.64206137,-0.184313725,0.235294118,0.419607843,0.000946404,0.047413869,0.002248075,9.211783929,8.456102912,0.118580091,1.666953605,-0.249019608,0.243137255,0.492156863,3.88E-05,0.023102347,0.000533718,2.186116878,8.68903775,0.049823187,1.12070416,-0.105882353,0.115686275,0.221568627
brown_bread,48-scale_9_im_5_grey.png,0.787683345,0.184412227,0.03400787,2680.639166,9.292610558,-0.279458799,-0.240560645,0.205882353,1.274509804,1.068627451,-0.000169941,0.0584236,0.003413317,13.98106498,9.74282986,-0.126316273,0.282426407,-0.223529412,0.217647059,0.441176471,0.000670669,0.086423237,0.007468976,30.5947674,9.343761153,0.076376837,0.190370388,-0.347058824,0.309803922,0.656862745,1.29E-05,0.034494649,0.001189881,4.873752403,9.517692379,0.074567393,0.702156192,-0.123529412,0.176470588,0.3
brown_bread,48-scale_9_im_6_grey.png,0.82245998,0.262829272,0.069079226,3053.648466,9.719191658,-0.045153695,-0.720620458,0.168627451,1.507843137,1.339215686,0.001274318,0.098177579,0.009638837,39.48732795,10.21144027,-0.364247918,0.131893324,-0.388235294,0.341176471,0.729411765,-0.000121592,0.08927958,0.007970843,32.64863514,9.475138615,0.1012111,0.7281446,-0.431372549,0.431372549,0.862745098,-1.24E-05,0.044105367,0.001945283,7.967881584,9.970491542,0.058911093,0.653127803,-0.176470588,0.162745098,0.339215686
brown_bread,48-scale_9_im_7_grey.png,1.010022212,0.140388785,0.019709011,4259.241492,8.80968658,-0.738056318,0.595613808,0.392156863,1.32745098,0.935294118,0.001196768,0.062694141,0.003930555,16.10542099,9.454203293,0.006769462,0.852495602,-0.247058824,0.270588235,0.517647059,2.20E-05,0.056890565,0.003236536,13.25685506,8.671993043,-0.167466185,1.910021699,-0.290196078,0.288235294,0.578431373,5.27E-05,0.033190613,0.001101617,4.512233756,9.225487855,-0.092257847,0.966635518,-0.158823529,0.123529412,0.282352941
brown_bread,48-scale_9_im_8_grey.png,1.009894876,0.104481921,0.010916472,4222.173725,8.397703256,-1.035387946,1.800849932,0.447058824,1.28627451,0.839215686,0.000506472,0.038108665,0.00145227,5.949550173,8.741728752,-0.033351049,2.334275721,-0.2,0.192156863,0.392156863,0.000174249,0.049389513,0.002439324,9.99159554,8.485499069,-0.005703868,2.480239074,-0.282352941,0.280392157,0.562745098,-3.64E-05,0.022500693,0.000506281,2.07373318,8.461104404,-0.002357217,1.555590489,-0.145098039,0.117647059,0.262745098
brown_bread,48-scale_9_im_9_grey.png,0.751969401,0.241781343,0.058458218,2555.560746,9.567554141,0.003828368,-0.65062773,0.145098039,1.452941176,1.307843137,0.000829121,0.088972601,0.007916124,32.42725875,10.14929464,-0.270395907,-0.026530306,-0.347058824,0.3,0.647058824,-0.00038871,0.087838527,0.007715607,31.60374471,9.48662135,-0.194749035,0.660167294,-0.362745098,0.407843137,0.770588235,-0.000173292,0.043404611,0.00188396,7.716824298,9.87361781,0.009397586,0.622291382,-0.196078431,0.170588235,0.366666667
orange_peel,55-scale_1_im_1_grey.png,1.192263614,0.104122751,0.010841547,5866.840365,8.279487223,0.811069144,0.393267088,0.976470588,1.580392157,0.603921569,0.000589288,0.019785051,0.000391448,1.60479431,7.638112307,-0.045344288,1.123010219,-0.080392157,0.080392157,0.160784314,-6.56E-05,0.013220762,0.000174789,0.715951557,6.176624432,-0.006071963,1.42067531,-0.060784314,0.064705882,0.125490196,8.38E-05,0.005280242,2.79E-05,0.114229143,6.559224574,-0.058089431,0.360699203,-0.019607843,0.019607843,0.039215686
orange_peel,55-scale_1_im_2_grey.png,0.909638289,0.069703511,0.004858579,3409.102422,7.81254712,1.240949883,2.558949421,0.747058824,1.315686275,0.568627451,-0.000121592,0.010043425,0.00010087,0.413225682,6.117173616,0.300135897,2.71549197,-0.056862745,0.068627451,0.125490196,0.000112975,0.01437336,0.000206593,0.846259131,6.542452132,-0.553474856,2.87670745,-0.076470588,0.064705882,0.141176471,-5.74E-05,0.005060296,2.56E-05,0.104898116,5.688892512,-0.121728627,0.540137951,-0.021568627,0.017647059,0.039215686
orange_peel,55-scale_1_im_3_grey.png,1.165205653,0.116235387,0.013510665,5616.49614,8.393924938,1.028100769,1.370831652,0.905882353,1.71372549,0.807843137,0.000485409,0.022919676,0.000525312,2.152641292,7.802380136,0.073341911,2.67981813,-0.094117647,0.129411765,0.223529412,-0.000172335,0.015365931,0.000236112,0.967235679,6.45515385,0.079857214,2.370692645,-0.082352941,0.088235294,0.170588235,-0.000115847,0.007469693,5.58E-05,0.228596694,7.035016811,-0.094646375,0.550838641,-0.033333333,0.02745098,0.060784314
orange_peel,55-scale_1_im_4_grey.png,1.152301145,0.070997544,0.005040651,5459.306824,7.763499346,0.837739754,1.863297812,0.952941176,1.498039216,0.545098039,0.000524184,0.01109019,0.000122992,0.504901961,6.667361561,-0.498894027,3.781718766,-0.066666667,0.058823529,0.125490196,0.000203451,0.011687737,0.000136603,0.559696271,5.911053241,-0.505469397,4.55550607,-0.078431373,0.068627451,0.147058824,9.43E-05,0.004796225,2.30E-05,0.0942599,6.0042589,0.049383828,0.72869802,-0.019607843,0.025490196,0.045098039
orange_peel,55-scale_1_im_5_grey.png,1.000017233,0.062195904,0.00386833,4111.985859,7.719935251,0.725101406,1.922944883,0.809803922,1.358823529,0.549019608,6.32E-05,0.009017026,8.13E-05,0.333048827,6.337203711,-0.054386644,3.335527341,-0.058823529,0.054901961,0.11372549,0.0002518,0.012593009,0.000158584,0.6498193,6.453961471,-1.222916035,6.983914502,-0.105882353,0.060784314,0.166666667,4.31E-05,0.005739563,3.29E-05,0.134940408,6.046101887,0.063100895,0.634127572,-0.02745098,0.023529412,0.050980392
orange_peel,55-scale_1_im_6_grey.png,1.156658816,0.094235533,0.008880336,5516.246844,8.069715628,1.421322923,3.621116115,0.947058824,1.701960784,0.754901961,0.000306373,0.017438278,0.000304094,1.245951557,7.445604466,-0.536483969,3.567156289,-0.1,0.1,0.2,-6.41E-05,0.014767272,0.000218072,0.893241061,6.287065466,-0.195619884,3.415664858,-0.08627451,0.078431373,0.164705882,-4.98E-05,0.00733027,5.37E-05,0.220099962,6.838334065,-0.130777437,0.588036988,-0.029411765,0.02745098,0.056862745
orange_peel,55-scale_1_im_7_grey.png,1.109631587,0.081618489,0.006661578,5070.617955,7.990792887,0.705860802,0.777937436,0.91372549,1.42745098,0.51372549,0.000606043,0.012142511,0.000147441,0.605420992,6.809970878,-0.241065428,2.342213652,-0.060784314,0.064705882,0.125490196,-5.74E-05,0.013731182,0.000188545,0.772295271,6.35236501,0.4400477,2.529590523,-0.056862745,0.08627451,0.143137255,5.46E-05,0.005003808,2.50E-05,0.102568243,6.151244478,0.111567149,0.499226774,-0.019607843,0.021568627,0.041176471
orange_peel,55-scale_1_im_8_grey.png,1.178688917,0.105916652,0.011218337,5736.554087,8.333672869,0.568857558,-0.041838403,0.92745098,1.574509804,0.647058824,0.000719975,0.019236823,0.000370055,1.51787005,7.685060252,0.24686346,0.691393094,-0.064705882,0.080392157,0.145098039,2.11E-05,0.01516261,0.000229905,0.941691657,6.414547893,0.080680182,1.126287557,-0.07254902,0.078431373,0.150980392,8.90E-05,0.006372369,4.06E-05,0.166359093,6.806892877,0.07714351,0.487983806,-0.023529412,0.029411765,0.052941176
orange_peel,55-scale_1_im_9_grey.png,1.096504481,0.101637608,0.010330203,4967.023737,8.295064075,0.858820338,1.426822986,0.837254902,1.578431373,0.741176471,0.000733379,0.017142988,0.000293882,1.205943868,7.387075562,-0.350779872,2.795983432,-0.08627451,0.098039216,0.184313725,6.80E-05,0.015770572,0.000248711,1.018738947,6.678178413,0.40985779,2.585490829,-0.084313725,0.094117647,0.178431373,-0.000118719,0.007324738,5.37E-05,0.219815456,6.838563699,0.010515457,0.532313626,-0.031372549,0.031372549,0.062745098
orange_peel,55-scale_2_im_1_grey.png,1.156354358,0.11258354,0.012675053,5528.905544,8.40677262,0.763130962,0.40804173,0.882352941,1.656862745,0.774509804,0.000744868,0.03263857,0.001065276,4.365643983,8.356369799,0.141110965,1.945901371,-0.156862745,0.160784314,0.317647059,-2.39E-05,0.024899992,0.00062001,2.539561707,7.113992819,-0.011016721,3.505845766,-0.154901961,0.156862745,0.311764706,9.00E-05,0.011631484,0.000135291,0.554186851,7.662863694,0.065889558,2.498251954,-0.056862745,0.076470588,0.133333333
orange_peel,55-scale_2_im_2_grey.png,0.910170133,0.079926827,0.006388298,3419.332476,8.075873639,1.2650834,2.866017052,0.719607843,1.392156863,0.67254902,0.000144091,0.017691228,0.00031298,1.282049212,6.943920411,0.13227952,5.597468991,-0.109803922,0.109803922,0.219607843,0.000335574,0.027473215,0.000754778,3.092029988,7.303050066,-0.285643829,5.053521339,-0.141176471,0.182352941,0.323529412,-0.000106752,0.009272762,8.60E-05,0.352237601,6.526759089,0.008608979,3.43894532,-0.056862745,0.050980392,0.107843137
orange_peel,55-scale_2_im_3_grey.png,1.09028081,0.140064722,0.019618126,4949.321196,8.702255535,1.148960402,2.496107831,0.729411765,1.831372549,1.101960784,0.00051078,0.039649166,0.001572056,6.440211457,8.366909872,-0.256638971,4.42713923,-0.203921569,0.215686275,0.419607843,-0.000180473,0.028743955,0.000826215,3.384309881,7.460094229,0.155850327,7.298548689,-0.217647059,0.190196078,0.407843137,-0.000137389,0.014259689,0.000203339,0.83295271,7.853295469,-0.087233457,3.135666886,-0.088235294,0.07254902,0.160784314
orange_peel,55-scale_2_im_4_grey.png,1.006218405,0.078819253,0.006212475,4172.545859,8.043388587,0.716465008,2.443338985,0.72745098,1.449019608,0.721568627,0.000541896,0.019464308,0.000378859,1.553010381,7.124988224,-2.135459657,30.70637454,-0.319607843,0.141176471,0.460784314,0.000202972,0.021919625,0.00048047,1.968173779,7.064110376,-0.74396836,10.59567222,-0.211764706,0.150980392,0.362745098,-5.07E-05,0.010007426,0.000100149,0.410219146,6.753657757,-0.757628358,14.1678451,-0.107843137,0.078431373,0.18627451
orange_peel,55-scale_2_im_5_grey.png,1.005819164,0.075244011,0.005661661,4166.999454,8.016820407,0.539583833,1.929303395,0.768627451,1.456862745,0.688235294,0.000112017,0.013815215,0.00019086,0.781814687,6.84679498,-0.166776333,12.47953053,-0.149019608,0.152941176,0.301960784,0.000276693,0.022284479,0.000496598,2.034379085,7.127408438,-1.545585795,10.05224043,-0.178431373,0.115686275,0.294117647,-1.53E-05,0.00864762,7.48E-05,0.306305267,6.599769168,-0.351788744,6.251117318,-0.068627451,0.052941176,0.121568627
orange_peel,55-scale_2_im_6_grey.png,1.042296645,0.104004646,0.010816966,4494.128181,8.342363987,0.966546945,3.440403506,0.705882353,1.703921569,0.998039216,0.000394455,0.027639257,0.000763929,3.129688581,7.86122268,-1.049942726,6.876045852,-0.180392157,0.152941176,0.333333333,0.000265204,0.026466706,0.000700487,2.869480969,7.351716539,0.039911913,12.53133021,-0.198039216,0.256862745,0.454901961,-7.18E-05,0.013223605,0.000174864,0.716262976,7.391048521,-0.3551822,9.87969946,-0.11372549,0.1,0.21372549
orange_peel,55-scale_2_im_7_grey.png,1.131793333,0.094535103,0.008936886,5283.401865,8.203508991,0.883211246,1.970990241,0.890196078,1.7,0.809803922,0.000874598,0.023737726,0.00056348,2.311145713,7.718526582,-0.680705334,6.905503323,-0.192156863,0.129411765,0.321568627,-0.000159409,0.025215818,0.000635837,2.604494425,7.066346016,0.255425577,4.522712233,-0.150980392,0.143137255,0.294117647,-0.000197706,0.010790725,0.00011644,0.47709727,7.247479471,0.277768918,5.046132236,-0.070588235,0.07254902,0.143137255
orange_peel,55-scale_2_im_8_grey.png,1.08993614,0.113072944,0.012785491,4918.256767,8.463242496,0.755782294,0.495287048,0.817647059,1.576470588,0.758823529,0.00063333,0.033147268,0.001098741,4.502087659,8.2871442,0.361457213,2.389242701,-0.147058824,0.162745098,0.309803922,0.000255151,0.030797309,0.000948474,3.885217224,7.607318145,-0.034793563,2.986604747,-0.154901961,0.160784314,0.315686275,3.40E-05,0.014628055,0.00021398,0.876466744,7.828735118,0.19311244,3.408620938,-0.076470588,0.082352941,0.158823529
orange_peel,55-scale_2_im_9_grey.png,1.043644684,0.121234679,0.014697847,4521.541938,8.597341691,0.839062793,2.067195758,0.676470588,1.741176471,1.064705882,0.000746783,0.031329194,0.000981518,4.022583622,7.99428338,-0.850776051,8.89331395,-0.233333333,0.254901961,0.488235294,-0.000121592,0.028612477,0.000818674,3.353348712,7.563740071,0.51208695,5.487044355,-0.156862745,0.190196078,0.347058824,-4.88E-05,0.013278183,0.00017631,0.722176086,7.573515142,0.222046506,3.859743907,-0.084313725,0.092156863,0.176470588
orange_peel,55-scale_3_im_1_grey.png,1.274894206,0.114821171,0.013183901,6711.456305,8.472877006,0.67268432,0.654802236,0.960784314,1.809803922,0.849019608,0.001412665,0.049578983,0.002458076,10.07645136,8.983302041,-0.002367763,3.345916812,-0.264705882,0.256862745,0.521568627,-0.000103879,0.036455521,0.001329005,5.443648597,7.481990601,0.016525566,3.976336526,-0.225490196,0.235294118,0.460784314,0.000238875,0.026264191,0.000689808,2.825686275,8.650333689,-0.274736167,3.418033779,-0.168627451,0.145098039,0.31372549
orange_peel,55-scale_3_im_2_grey.png,1.052315028,0.088968184,0.007915338,4568.196117,8.112433186,1.075710763,1.844248593,0.829411765,1.52745098,0.698039216,0.000252757,0.028762394,0.000827275,3.388781238,8.03541162,-0.01632379,5.30925235,-0.196078431,0.17254902,0.368627451,0.000673062,0.043232189,0.001869022,7.657370242,8.02075617,0.137521429,5.295220518,-0.260784314,0.303921569,0.564705882,-4.50E-05,0.021622433,0.00046753,1.915009612,7.922804786,-0.020849117,6.127844832,-0.135294118,0.168627451,0.303921569
orange_peel,55-scale_3_im_3_grey.png,1.085614373,0.131749454,0.017357919,4898.473922,8.655706972,0.918070102,2.007154748,0.721568627,1.745098039,1.023529412,0.001397346,0.052664922,0.002773594,11.36863899,8.679901273,-0.380148399,6.254476914,-0.341176471,0.337254902,0.678431373,-2.63E-05,0.037707258,0.001421837,5.82384852,7.81543913,0.067576975,6.756523367,-0.235294118,0.264705882,0.5,-4.64E-05,0.026144059,0.000683512,2.799673203,8.369720874,0.089225204,6.171310174,-0.152941176,0.168627451,0.321568627
orange_peel,55-scale_3_im_4_grey.png,1.161902095,0.068698208,0.004719444,5548.998335,7.65172536,1.20655589,3.766053379,0.960784314,1.633333333,0.67254902,0.000933958,0.021875208,0.000478525,1.96361015,7.565106583,-1.198741167,13.61913014,-0.217647059,0.133333333,0.350980392,6.46E-05,0.028029029,0.000785626,3.217943099,6.84311671,-0.83013044,11.78547714,-0.239215686,0.180392157,0.419607843,-2.73E-05,0.014855442,0.000220684,0.903925413,7.298445713,0.044167844,13.60228878,-0.115686275,0.150980392,0.266666667
orange_peel,55-scale_3_im_5_grey.png,0.975192919,0.068499858,0.004692231,3914.520411,7.940878732,0.708949548,2.759662305,0.756862745,1.478431373,0.721568627,0.000278129,0.017298213,0.000299228,1.225955402,7.045644165,-0.301229821,20.09594348,-0.182352941,0.180392157,0.362745098,0.000101965,0.029044698,0.000843594,3.455405613,7.325684303,-1.972860502,18.28756076,-0.319607843,0.215686275,0.535294118,9.53E-05,0.01330847,0.000177115,0.72550173,6.909417612,-0.16394963,17.00955541,-0.147058824,0.11372549,0.260784314
orange_peel,55-scale_3_im_6_grey.png,1.14031767,0.089913095,0.008084365,5359.242253,8.100559164,0.746520435,3.115106526,0.829411765,1.739215686,0.909803922,0.000385838,0.033831069,0.001144541,4.688650519,8.191311279,-1.464790932,12.53974875,-0.319607843,0.258823529,0.578431373,-5.07E-05,0.028447731,0.000809273,3.31479431,7.190798764,-0.360180131,7.956383121,-0.245098039,0.18627451,0.431372549,-9.48E-05,0.018730577,0.000350835,1.437054979,7.87801508,-0.644406323,10.21170389,-0.17254902,0.123529412,0.296078431
orange_peel,55-scale_3_im_7_grey.png,1.2585679,0.100389399,0.010078031,6529.315594,8.295723649,0.594310229,0.41773827,1,1.684313725,0.684313725,0.001108686,0.030307237,0.000918529,3.767327951,8.315017209,-0.463740827,5.621000664,-0.225490196,0.147058824,0.37254902,-0.001067517,0.035846739,0.001284989,5.267981546,7.386658734,0.071962514,4.598502063,-0.207843137,0.258823529,0.466666667,-4.98E-05,0.020315789,0.000412731,1.690557478,8.093682377,0.305112957,4.381345009,-0.117647059,0.119607843,0.237254902
orange_peel,55-scale_3_im_8_grey.png,1.143609739,0.119099834,0.01418477,5415.026709,8.48571941,0.714482468,0.448987527,0.805882353,1.601960784,0.796078431,0.001016295,0.053742519,0.002888258,11.83453672,9.121249962,0.308947814,2.621174467,-0.268627451,0.245098039,0.51372549,-0.000503121,0.047096281,0.00221806,9.08620915,8.051010274,-0.111876852,2.914029911,-0.241176471,0.27254902,0.51372549,-0.000349935,0.03118765,0.00097267,3.98455594,8.808301094,-0.046299279,3.063253303,-0.164705882,0.162745098,0.32745098
orange_peel,55-scale_3_im_9_grey.png,0.990126187,0.129682997,0.01681768,4084.39827,8.743365223,0.820554073,1.744738071,0.629411765,1.662745098,1.033333333,0.000820504,0.039568875,0.001565696,6.415847751,8.292999479,-0.953181964,8.950801018,-0.325490196,0.264705882,0.590196078,-0.000707529,0.038769297,0.001503058,6.15857747,7.934702231,0.489551046,6.796731352,-0.254901961,0.250980392,0.505882353,-0.000104358,0.024611889,0.000605745,2.481176471,8.139543831,0.33150464,7.49675411,-0.190196078,0.162745098,0.352941176
orange_peel,55-scale_4_im_1_grey.png,1.173005227,0.115782233,0.013405525,5690.764448,8.503811216,0.574056446,0.563809395,0.82745098,1.721568627,0.894117647,0.001761163,0.047443098,0.002250848,9.232176086,8.946395792,-0.125434255,3.048002714,-0.256862745,0.221568627,0.478431373,-0.000426528,0.036859752,0.001358641,5.5657401,7.567712035,-0.154098975,4.662004917,-0.254901961,0.219607843,0.474509804,-0.000130687,0.025914822,0.000671578,2.750853518,8.601163505,-0.271799626,2.694308759,-0.145098039,0.123529412,0.268627451
orange_peel,55-scale_4_im_2_grey.png,1.191838523,0.090220838,0.0081398,5851.622864,8.116557528,0.709407232,0.996025975,0.888235294,1.621568627,0.733333333,-1.87E-05,0.033837217,0.001144957,4.689746251,8.587689431,-0.151080444,3.759676109,-0.203921569,0.192156863,0.396078431,0.000888959,0.050947619,0.00259566,10.63505959,7.933371911,0.024550499,2.741022665,-0.229411765,0.268627451,0.498039216,-0.000308766,0.027406175,0.000751098,3.076889658,8.495556714,-0.187522554,2.802397952,-0.147058824,0.133333333,0.280392157
orange_peel,55-scale_4_im_3_grey.png,1.057272518,0.128819508,0.016594466,4646.58286,8.675873504,0.836708993,1.786086154,0.660784314,1.778431373,1.117647059,0.001463886,0.051953657,0.002699182,11.06462899,8.70582875,-0.70380123,7.058238588,-0.358823529,0.284313725,0.643137255,0.000224035,0.03621319,0.001311395,5.371680123,7.865659547,0.062548685,6.124673686,-0.256862745,0.3,0.556862745,-0.00013691,0.026781343,0.00071724,2.937893118,8.422432614,-0.249411521,4.96078112,-0.154901961,0.133333333,0.288235294
orange_peel,55-scale_4_im_4_grey.png,1.232894838,0.06592056,0.00434552,6243.840823,7.676027547,0.709115525,1.795264259,0.998039216,1.592156863,0.594117647,0.000337967,0.023539867,0.000554125,2.270165321,7.932250125,-0.588092193,7.362839006,-0.2,0.137254902,0.337254902,0.000109145,0.030285501,0.000917212,3.756947328,7.070629883,-0.335193924,5.554321313,-0.190196078,0.176470588,0.366666667,-0.000188611,0.017388582,0.000302363,1.238623606,7.678353249,-0.253775094,7.792390226,-0.145098039,0.152941176,0.298039216
orange_peel,55-scale_4_im_5_grey.png,0.992738013,0.07542046,0.005688246,4060.024867,8.083230587,0.323777368,1.564222196,0.7,1.4,0.7,0.000160846,0.018442214,0.000340115,1.393217993,7.363601684,-0.575730233,15.86022513,-0.231372549,0.150980392,0.382352941,0.000336052,0.030846706,0.000951519,3.897885429,7.550647091,-2.135490623,14.16679067,-0.325490196,0.149019608,0.474509804,-0.000139782,0.014923557,0.000222713,0.91231065,7.262250934,0.011249955,22.69552561,-0.201960784,0.203921569,0.405882353
orange_peel,55-scale_4_im_6_grey.png,1.16991996,0.097608074,0.009527336,5645.271242,8.262145491,0.245091043,1.459168063,0.760784314,1.67254902,0.911764706,0.000661573,0.034581627,0.001195889,4.900153787,8.360900541,-1.319233954,9.349023801,-0.303921569,0.209803922,0.51372549,0.00027382,0.031194956,0.000973125,3.986228374,7.279462565,-0.738264094,8.633193489,-0.262745098,0.192156863,0.454901961,0.000257544,0.020172145,0.000406915,1.666997309,8.094921448,-0.76723342,10.92042806,-0.203921569,0.152941176,0.356862745
orange_peel,55-scale_4_im_7_grey.png,1.252246572,0.095763978,0.009170739,6460.588923,8.258340089,0.579071189,0.187153669,1.015686275,1.633333333,0.617647059,0.000573012,0.030953775,0.000958136,3.925870819,8.399345865,-0.512045351,5.467196563,-0.207843137,0.166666667,0.374509804,-0.000891831,0.038641239,0.001493145,6.119181084,7.493814409,0.086790862,3.568662819,-0.192156863,0.237254902,0.429411765,-0.000114411,0.022544629,0.00050826,2.081887735,8.241518419,0.267445245,3.283738937,-0.117647059,0.129411765,0.247058824
orange_peel,55-scale_4_im_8_grey.png,1.273429841,0.109615455,0.012015548,6691.385782,8.424310327,0.663283908,0.417955052,0.964705882,1.698039216,0.733333333,0.000154144,0.052578213,0.002764468,11.32336025,9.261318108,0.028403999,1.84394034,-0.241176471,0.221568627,0.462745098,-0.000756357,0.043573464,0.001898647,7.779200308,7.769733412,-0.221792596,2.560663775,-0.260784314,0.229411765,0.490196078,-0.000406901,0.032656118,0.001066422,4.368742791,8.970794901,-0.023943277,2.356919048,-0.188235294,0.166666667,0.354901961
orange_peel,55-scale_4_im_9_grey.png,1.053878485,0.123819047,0.015331156,4612.059208,8.612083761,0.749340197,1.245012656,0.7,1.641176471,0.941176471,0.000479665,0.044026864,0.001938365,7.940484429,8.584009731,-0.819251454,7.797051137,-0.349019608,0.247058824,0.596078431,-0.000318819,0.039650144,0.001572134,6.43987697,8.023512428,0.516046843,6.174794323,-0.237254902,0.311764706,0.549019608,0.000341797,0.027093998,0.000734085,3.007289504,8.318287214,0.532334103,5.260731243,-0.145098039,0.174509804,0.319607843
orange_peel,55-scale_5_im_1_grey.png,1.293503466,0.110652371,0.012243947,6903.378589,8.444306382,0.334892204,-0.106379716,1,1.721568627,0.721568627,0.002124981,0.04774425,0.002279513,9.355382545,9.101967069,-0.189135769,2.334890235,-0.252941176,0.21372549,0.466666667,-0.000387274,0.032503618,0.001056485,4.327977701,7.412059066,-0.231700859,3.035668681,-0.233333333,0.152941176,0.38627451,-0.000359509,0.028251425,0.000798143,3.269723183,8.885971699,-0.201047443,3.041397685,-0.18627451,0.150980392,0.337254902
orange_peel,55-scale_5_im_2_grey.png,1.254812443,0.08160195,0.006658878,6476.649039,8.012470538,0.637321934,0.680057663,0.976470588,1.637254902,0.660784314,0.000281958,0.031977404,0.001022554,4.188708189,8.609805469,-0.171998904,3.388086651,-0.207843137,0.182352941,0.390196078,1.44E-06,0.04879728,0.002381175,9.753291042,7.92494539,-0.157911019,1.997570644,-0.229411765,0.21372549,0.443137255,3.97E-05,0.027345622,0.000747783,3.062925798,8.537581218,-0.221801853,3.091785451,-0.164705882,0.12745098,0.292156863
orange_peel,55-scale_5_im_3_grey.png,1.093964461,0.125974614,0.015869603,4966.923652,8.63859686,0.575202207,1.060713136,0.715686275,1.717647059,1.001960784,-0.000550513,0.05380442,0.002894916,11.85881584,8.847047997,-1.003359662,6.164120139,-0.349019608,0.268627451,0.617647059,-0.000904756,0.036666765,0.001344452,5.510226836,7.83095848,-0.214094065,5.038752541,-0.229411765,0.209803922,0.439215686,0.000178079,0.027975357,0.000782621,3.205743945,8.5677982,-0.062701219,4.288655717,-0.156862745,0.168627451,0.325490196
orange_peel,55-scale_5_im_4_grey.png,1.252004347,0.069456447,0.004824198,6440.30088,7.78587038,0.502563278,0.825893327,1.009803922,1.590196078,0.580392157,0.000721412,0.024789923,0.00061454,2.519288735,7.973029717,-0.597812199,7.133643553,-0.17254902,0.182352941,0.354901961,-1.68E-05,0.029516745,0.000871238,3.568592849,7.063657731,-0.446311987,4.851369753,-0.18627451,0.17254902,0.358823529,8.28E-05,0.017875773,0.000319543,1.308877355,7.790656889,-0.217434661,5.675741651,-0.137254902,0.123529412,0.260784314
orange_peel,55-scale_5_im_5_grey.png,1.125064147,0.076384155,0.005834539,5208.489466,7.96319762,0.194563429,0.711090281,0.833333333,1.51372549,0.680392157,0.000413603,0.018611111,0.000346373,1.419446367,7.65171236,-0.00326509,7.708757353,-0.129411765,0.150980392,0.280392157,0.000800398,0.032973821,0.001087273,4.45609381,7.326439746,-1.081152649,8.019630931,-0.266666667,0.198039216,0.464705882,-0.000339882,0.016494653,0.000272074,1.114886582,7.56471797,-0.215614458,9.370278336,-0.141176471,0.150980392,0.292156863
orange_peel,55-scale_5_im_6_grey.png,1.154872281,0.106254351,0.011289987,5509.201807,8.433281447,0.130749061,0.360275637,0.774509804,1.625490196,0.850980392,0.000960286,0.037195641,0.001383516,5.670657439,8.481124717,-1.378560965,8.057552557,-0.337254902,0.211764706,0.549019608,-0.00036669,0.033604121,0.001129237,4.625905421,7.515938175,-0.511979767,6.960310164,-0.252941176,0.231372549,0.484313725,0.000110103,0.021986475,0.000483405,1.980076894,8.200354114,-0.422230548,6.034782009,-0.160784314,0.135294118,0.296078431
orange_peel,55-scale_5_im_7_grey.png,1.26775764,0.104670822,0.010955981,6628.00554,8.405969596,0.370498658,-0.159062029,0.992156863,1.660784314,0.668627451,0.001149376,0.03232057,0.001044619,4.284171473,8.51237226,-0.401085389,4.26366283,-0.217647059,0.182352941,0.4,-0.000401635,0.036860898,0.001358726,5.566001538,7.503967773,0.364439982,3.358773778,-0.174509804,0.235294118,0.409803922,0.000258023,0.023619835,0.000557897,2.285417147,8.32860028,0.378332583,2.847676467,-0.121568627,0.125490196,0.247058824
