category,filename,GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_Entropy,GLCM_Mean,GLCM_Std_Dev,GLCM_Variance,DWT_DWT_LL_Mean,DWT_DWT_LL_Std_Dev,DWT_DWT_LL_Variance,DWT_DWT_LL_Energy,DWT_DWT_LL_Entropy,DWT_DWT_LL_Contrast,DWT_DWT_LL_Homogeneity,DWT_DWT_LH_Mean,DWT_DWT_LH_Std_Dev,DWT_DWT_LH_Variance,DWT_DWT_LH_Energy,DWT_DWT_LH_Entropy,DWT_DWT_LH_Contrast,DWT_DWT_LH_Homogeneity,DWT_DWT_HL_Mean,DWT_DWT_HL_Std_Dev,DWT_DWT_HL_Variance,DWT_DWT_HL_Energy,DWT_DWT_HL_Entropy,DWT_DWT_HL_Contrast,DWT_DWT_HL_Homogeneity,DWT_DWT_HH_Mean,DWT_DWT_HH_Std_Dev,DWT_DWT_HH_Variance,DWT_DWT_HH_Energy,DWT_DWT_HH_Entropy,DWT_DWT_HH_Contrast,DWT_DWT_HH_Homogeneity,SWT_SWT_LL_Mean,SWT_SWT_LL_Std_Dev,SWT_SWT_LL_Variance,SWT_SWT_LL_Energy,SWT_SWT_LL_Entropy,SWT_SWT_LL_Contrast,SWT_SWT_LL_Homogeneity,SWT_SWT_LH_Mean,SWT_SWT_LH_Std_Dev,SWT_SWT_LH_Variance,SWT_SWT_LH_Energy,SWT_SWT_LH_Entropy,SWT_SWT_LH_Contrast,SWT_SWT_LH_Homogeneity,SWT_SWT_HL_Mean,SWT_SWT_HL_Std_Dev,SWT_SWT_HL_Variance,SWT_SWT_HL_Energy,SWT_SWT_HL_Entropy,SWT_SWT_HL_Contrast,SWT_SWT_HL_Homogeneity,SWT_SWT_HH_Mean,SWT_SWT_HH_Std_Dev,SWT_SWT_HH_Variance,SWT_SWT_HH_Energy,SWT_SWT_HH_Entropy,SWT_SWT_HH_Contrast,SWT_SWT_HH_Homogeneity
brown_bread,48-scale_8_im_4_grey.png,223.1677958,0.088667138,0.111108068,0.54091921,6.096361865,103.7841187,19.94406152,397.7655901,0.813993087,0.131904789,0.017398873,2785.212907,8.837354883,0.131904789,0.982898671,-0.000346105,0.059680062,0.00356171,14.58925413,9.55236423,0.059680062,0.996450931,0.000441847,0.050787005,0.00257932,10.56569396,8.461894863,0.050787005,0.997427316,-3.59E-05,0.030467231,0.000928252,3.802126105,9.241490408,0.030467231,0.999072609,0.813993087,0.13114786,0.017199761,11137.58937,8.973647975,0.13114786,0.983091068,6.78E-20,0.060105805,0.003612708,59.19060361,9.846862263,0.060105805,0.996400297,-8.47E-21,0.051645189,0.002667226,43.69982314,8.629784598,0.051645189,0.99733987,3.41E-20,0.031444825,0.000988777,16.20012303,9.516212157,0.031444825,0.9990122
brown_bread,48-scale_8_im_5_grey.png,605.4730835,0.049799033,0.108155327,0.429496664,6.14930965,84.02636719,27.34258548,747.6169806,0.659030331,0.17928184,0.032141978,1910.632265,9.239322325,0.17928184,0.968858957,0.000824334,0.065269348,0.004260088,17.45210304,9.958321708,0.065269348,0.995757984,-0.00078125,0.089003043,0.007921542,32.44913495,9.427643733,0.089003043,0.992140716,0.000242226,0.040798949,0.001664554,6.818254517,9.784703632,0.040798949,0.998338212,0.659030331,0.178820377,0.031976727,7639.821584,9.416635638,0.178820377,0.969014101,-8.13E-20,0.065540425,0.004295547,70.37824683,10.26252038,0.065540425,0.995722826,-4.15E-20,0.089337108,0.007981119,130.7626528,9.691574533,0.089337108,0.992082075,-1.61E-20,0.04166674,0.001736117,28.44454441,10.0798027,0.04166674,0.998266892
brown_bread,48-scale_8_im_6_grey.png,674.7707621,0.053128442,0.108164189,0.63526927,6.149629388,105.4862671,37.67600049,1419.481013,0.827343271,0.2535554,0.064290341,3067.032491,9.657260408,0.2535554,0.939593231,-0.001037358,0.111320425,0.012392237,50.76301038,10.31151296,0.111320425,0.987759451,0.000102922,0.088034475,0.007750069,31.74432526,9.470183807,0.088034475,0.992309533,-0.000248449,0.053714974,0.002885298,11.81843522,10.11355363,0.053714974,0.997123003,0.827343271,0.25300259,0.064010311,12263.54195,9.856469309,0.25300259,0.939840517,-1.08E-19,0.11120002,0.012365444,202.5954402,10.70198651,0.11120002,0.987785592,8.47E-21,0.090064924,0.008111691,132.9019377,9.758930778,0.090064924,0.99195358,-4.02E-20,0.05321323,0.002831648,46.3937178,10.46587404,0.05321323,0.997176348
brown_bread,48-scale_8_im_7_grey.png,192.8072611,0.101026212,0.112146388,0.534452103,6.077577707,111.3651123,18.11416685,328.1230407,0.873451861,0.118993393,0.014159427,3182.909773,8.710953594,0.118993393,0.986038263,0.000410731,0.053228722,0.002833297,11.60587466,9.273123614,0.053228722,0.997174708,-0.000438496,0.04861088,0.002363018,9.679707805,8.429800094,0.04861088,0.997642553,-0.000143612,0.028780208,0.0008283,3.392802768,8.916297089,0.028780208,0.999172385,0.873451861,0.119090124,0.014182458,12732.01642,8.830973424,0.119090124,0.986015872,-1.36E-19,0.053235054,0.002833971,46.43178008,9.504170407,0.053235054,0.997174038,-2.88E-20,0.048409679,0.002343497,38.39585544,8.536877816,0.048409679,0.997661982,6.14E-21,0.02871408,0.000824498,13.50858131,9.177353008,0.02871408,0.999176181
brown_bread,48-scale_8_im_8_grey.png,218.3627014,0.097482339,0.112635601,0.4099569,6.069618508,126.4345703,16.5677576,274.490592,0.991643689,0.108109064,0.01168757,4075.703399,8.44357911,0.108109064,0.988447452,-1.34E-05,0.041048775,0.001685002,6.901768551,8.8390843,0.041048775,0.998317833,0.00022595,0.053476779,0.002859766,11.71381007,8.609757268,0.053476779,0.997148389,-5.36E-05,0.02555079,0.000652843,2.674056132,8.60853151,0.02555079,0.999347583,0.991643689,0.108177173,0.011702301,16303.05495,8.548609641,0.108177173,0.988433059,6.78E-20,0.041153167,0.001693583,27.74766628,9.055439106,0.041153167,0.99830928,3.90E-20,0.053135123,0.002823341,46.25762399,8.750233627,0.053135123,0.997184608,-4.79E-20,0.025807155,0.000666009,10.91189542,8.795768094,0.025807155,0.999334434
brown_bread,48-scale_8_im_9_grey.png,658.6402283,0.05639208,0.108620091,0.619429679,6.141492866,102.7861328,36.82597593,1356.152503,0.806165748,0.24882769,0.061915219,2915.608297,9.63496247,0.24882769,0.941694762,-0.000195312,0.106030513,0.01124247,46.0493118,10.25829461,0.106030513,0.988882518,-0.000738166,0.086598105,0.007499232,30.71908497,9.415386695,0.086598105,0.992556588,-4.50E-05,0.052592271,0.002765947,11.32932718,10.08573265,0.052592271,0.997241682,0.806165748,0.247838499,0.061423922,11654.38377,9.831771525,0.247838499,0.942130641,-2.17E-19,0.106085173,0.011254064,184.3865821,10.66996457,0.106085173,0.988871181,-3.39E-21,0.089345272,0.007982578,130.7865513,9.721917767,0.089345272,0.992080639,-1.86E-20,0.052563195,0.00276289,45.26718185,10.41628144,0.052563195,0.997244723
brown_bread,48-scale_9_im_1_grey.png,194.0357361,0.100508273,0.111919743,0.570416215,6.081440376,121.0650635,19.11676549,365.4507228,0.94952991,0.128544541,0.016523699,3760.663545,8.723894362,0.128544541,0.983744895,0.001010072,0.053801192,0.002894568,11.86033064,9.254810855,0.053801192,0.997113786,0.000415518,0.048721367,0.002373772,9.723675509,8.457557231,0.048721367,0.99763185,1.34E-05,0.026218256,0.000687397,2.815578624,8.877842559,0.026218256,0.999313075,0.94952991,0.128012563,0.016387216,15040.41805,8.86962219,0.128012563,0.983876995,1.63E-19,0.054295133,0.002947961,48.29940023,9.483596407,0.054295133,0.997060703,1.69E-20,0.049420698,0.002442405,40.01637063,8.633196152,0.049420698,0.997563545,-9.74E-21,0.026515009,0.000703046,11.5187005,9.088560129,0.026515009,0.999297448
brown_bread,48-scale_9_im_2_grey.png,443.5183309,0.063073638,0.109531619,0.324996936,6.124722761,119.8858032,21.93926572,481.3313805,0.94028081,0.141645318,0.020063396,3703.567962,8.901664927,0.141645318,0.980331226,0.000426528,0.049011538,0.002402131,9.839873126,9.352834564,0.049011538,0.997603626,0.001150333,0.077503931,0.006006859,24.60951557,9.146458175,0.077503931,0.994029008,4.07E-05,0.033691415,0.001135111,4.649423299,9.142623735,0.033691415,0.998866176,0.94028081,0.141168264,0.019928479,14812.06136,9.043706806,0.141168264,0.980460906,-2.71E-20,0.050055818,0.002505585,41.05150327,9.61001875,0.050055818,0.997500677,1.15E-19,0.077611176,0.006023495,98.68893502,9.365021878,0.077611176,0.994012571,1.29E-20,0.033932969,0.001151446,18.86529796,9.413300322,0.033932969,0.998849878
brown_bread,48-scale_9_im_3_grey.png,852.001414,0.049889765,0.108041166,0.565938281,6.151623203,104.9815063,38.14942657,1455.378747,0.823384364,0.252917074,0.063967046,3038.940596,9.67994248,0.252917074,0.939878733,0.001165652,0.109124197,0.01190809,48.78110342,10.30036661,0.109124197,0.988232044,-0.000725241,0.100901578,0.010181128,41.70405613,9.622631452,0.100901578,0.989921482,-0.000494504,0.058897718,0.003468941,14.2097847,10.1758202,0.058897718,0.996543051,0.823384364,0.252372641,0.06369195,12151.2552,9.878890682,0.252372641,0.940121809,-4.34E-19,0.109652625,0.012023698,196.9962707,10.73977719,0.109652625,0.988119154,1.41E-19,0.101371859,0.010276254,168.3661438,9.923324727,0.101371859,0.989828273,2.96E-20,0.059459512,0.003535434,57.92454441,10.55482076,0.059459512,0.996477022
brown_bread,48-scale_9_im_4_grey.png,172.0924479,0.099880715,0.111872593,0.571363945,6.081586967,116.7095337,19.05574719,363.1215009,0.915368892,0.131515696,0.017296378,3502.885217,8.826128297,0.131515696,0.9829977,0.000301107,0.047520391,0.002258188,9.249907728,9.066924566,0.047520391,0.9977469,0.000946404,0.047413869,0.002248075,9.211783929,8.456102912,0.047413869,0.997756967,3.88E-05,0.023102347,0.000533718,2.186116878,8.68903775,0.023102347,0.999466566,0.915368892,0.131045581,0.017172944,14009.51852,8.943291023,0.131045581,0.983116987,1.90E-19,0.048129948,0.002316492,37.95340254,9.323053808,0.048129948,0.997688862,1.02E-20,0.048032982,0.002307167,37.80063053,8.611799973,0.048032982,0.997698143,-5.19E-21,0.023253898,0.000540744,8.859546328,8.886969842,0.023253898,0.999459548
brown_bread,48-scale_9_im_5_grey.png,540.116394,0.053786094,0.108609407,0.445275312,6.141529166,100.4296265,27.36962711,749.096488,0.787683345,0.184412227,0.03400787,2680.639166,9.292610558,0.184412227,0.967110628,-0.000169941,0.0584236,0.003413317,13.98106498,9.74282986,0.0584236,0.996598294,0.000670669,0.086423237,0.007468976,30.5947674,9.343761153,0.086423237,0.992586396,1.29E-05,0.034494649,0.001189881,4.873752403,9.517692379,0.034494649,0.998811533,0.787683345,0.184296674,0.033965264,10721.85862,9.464307147,0.184296674,0.967150478,-6.78E-20,0.058892148,0.003468285,56.82438293,10.03366719,0.058892148,0.996543702,-3.73E-20,0.086507627,0.00748357,122.6108035,9.586319065,0.086507627,0.992572018,6.35E-22,0.034108698,0.001163403,19.06119954,9.759588657,0.034108698,0.998837949
brown_bread,48-scale_9_im_6_grey.png,626.5979106,0.055277718,0.108187771,0.647787783,6.149344557,104.8636475,37.95900675,1440.886193,0.82245998,0.262829272,0.069079226,3053.648466,9.719191658,0.262829272,0.935384371,0.001274318,0.098177579,0.009638837,39.48732795,10.21144027,0.098177579,0.990453183,-0.000121592,0.08927958,0.007970843,32.64863514,9.475138615,0.08927958,0.992092189,-1.24E-05,0.044105367,0.001945283,7.967881584,9.970491542,0.044105367,0.998058493,0.82245998,0.262344428,0.068824599,12210.42205,9.922850143,0.262344428,0.935607209,-3.25E-19,0.099154597,0.009831634,161.0814917,10.60082162,0.099154597,0.990264086,1.69E-20,0.089563612,0.008021641,131.426559,9.754727601,0.089563612,0.992042194,4.21E-20,0.044248788,0.001957955,32.07913879,10.27201783,0.044248788,0.998045871
brown_bread,48-scale_9_im_7_grey.png,273.1938273,0.083310533,0.110461231,0.530699775,6.107650371,128.777832,21.32688771,454.8361394,1.010022212,0.140388785,0.019709011,4259.241492,8.80968658,0.140388785,0.980671926,0.001196768,0.062694141,0.003930555,16.10542099,9.454203293,0.062694141,0.996084833,2.20E-05,0.056890565,0.003236536,13.25685506,8.671993043,0.056890565,0.996773905,5.27E-05,0.033190613,0.001101617,4.512233756,9.225487855,0.033190613,0.998899595,1.010022212,0.13997928,0.019594199,17035.08488,8.948348431,0.13997928,0.980782356,2.17E-19,0.062907182,0.003957313,64.83662438,9.768382662,0.062907182,0.996058285,1.36E-20,0.057649883,0.003323509,54.45237216,8.836097189,0.057649883,0.9966875,2.54E-20,0.033228508,0.001104134,18.09012687,9.46759471,0.033228508,0.998897084
brown_bread,48-scale_9_im_8_grey.png,188.2278951,0.10051837,0.112995523,0.41380272,6.062013956,128.7615967,15.77842022,248.9585447,1.009894876,0.104481921,0.010916472,4222.173725,8.397703256,0.104481921,0.989201411,0.000506472,0.038108665,0.00145227,5.949550173,8.741728752,0.038108665,0.998549836,0.000174249,0.049389513,0.002439324,9.99159554,8.485499069,0.049389513,0.997566612,-3.64E-05,0.022500693,0.000506281,2.07373318,8.461104404,0.022500693,0.999493975,1.009894876,0.104098074,0.010836409,16887.38315,8.509291327,0.104098074,0.98927976,1.36E-20,0.038000973,0.001444074,23.6597078,8.907991808,0.038000973,0.998558008,1.69E-20,0.050167459,0.002516774,41.23482507,8.654598734,0.050167459,0.997489544,-4.76E-20,0.022745959,0.000517379,8.476732026,8.626014216,0.022745959,0.999482889
brown_bread,48-scale_9_im_9_grey.png,614.6441345,0.0551508,0.108444999,0.610252122,6.144217604,95.87609863,35.14349116,1235.064971,0.751969401,0.241781343,0.058458218,2555.560746,9.567554141,0.241781343,0.944770406,0.000829121,0.088972601,0.007916124,32.42725875,10.14929464,0.088972601,0.992146049,-0.00038871,0.087838527,0.007715607,31.60374471,9.48662135,0.087838527,0.992343468,-0.000173292,0.043404611,0.00188396,7.716824298,9.87361781,0.043404611,0.998119582,0.751969401,0.240399146,0.057791749,10211.32357,9.803710159,0.240399146,0.945365664,-3.25E-19,0.09109746,0.008298747,135.9666744,10.5431678,0.09109746,0.991769555,-7.12E-20,0.08900981,0.007922746,129.8062745,9.753622092,0.08900981,0.99213953,8.26E-20,0.044289212,0.001961534,32.13777778,10.26484508,0.044289212,0.998042306
orange_peel,55-scale_1_im_1_grey.png,12.6995341,0.309812338,0.138101436,0.832693677,5.653307536,152.0136108,13.63476653,185.9068582,1.192263614,0.104122751,0.010841547,5866.840365,8.279487223,0.104122751,0.989274731,0.000589288,0.019785051,0.000391448,1.60479431,7.638112307,0.019785051,0.999608705,-6.56E-05,0.013220762,0.000174789,0.715951557,6.176624432,0.013220762,0.999825242,8.38E-05,0.005280242,2.79E-05,0.114229143,6.559224574,0.005280242,0.99997212,1.192263614,0.103624809,0.010738101,23465.6666,8.366090494,0.103624809,0.989375981,0,0.021474235,0.000461143,7.555363322,7.762543845,0.021474235,0.99953907,0,0.014412395,0.000207717,3.403237216,6.252533267,0.014412395,0.999792326,8.31E-21,0.005390982,2.91E-05,0.476163014,6.630336702,0.005390982,0.999970938
orange_peel,55-scale_1_im_2_grey.png,14.57770793,0.313291435,0.150260937,0.688984139,5.470572685,115.9788818,9.186798088,84.3972591,0.909638289,0.069703511,0.004858579,3409.102422,7.81254712,0.069703511,0.995164912,-0.000121592,0.010043425,0.00010087,0.413225682,6.117173616,0.010043425,0.99989914,0.000112975,0.01437336,0.000206593,0.846259131,6.542452132,0.01437336,0.999793449,-5.74E-05,0.005060296,2.56E-05,0.104898116,5.688892512,0.005060296,0.999974394,0.909638289,0.069468577,0.004825883,13635.87399,7.892605197,0.069468577,0.995197294,-1.36E-20,0.010934603,0.000119566,1.958961938,6.205284067,0.010934603,0.999880449,0,0.014832783,0.000220011,3.604667436,6.639134252,0.014832783,0.999780037,-7.84E-21,0.005120594,2.62E-05,0.429596309,5.732605424,0.005120594,0.99997378
orange_peel,55-scale_1_im_3_grey.png,18.31069946,0.271058835,0.134349854,0.772479574,5.703663995,148.5637207,15.26178919,232.9222092,1.165205653,0.116235387,0.013510665,5616.49614,8.393924938,0.116235387,0.98666944,0.000485409,0.022919676,0.000525312,2.152641292,7.802380136,0.022919676,0.999474964,-0.000172335,0.015365931,0.000236112,0.967235679,6.45515385,0.015365931,0.999763944,-0.000115847,0.007469693,5.58E-05,0.228596694,7.035016811,0.007469693,0.999944207,1.165205653,0.115784335,0.013406012,22464.26993,8.497304608,0.115784335,0.986771331,-5.42E-20,0.024026485,0.000577272,9.458023837,7.953132577,0.024026485,0.999423061,0,0.016953174,0.00028741,4.708927336,6.546724118,0.016953174,0.999712672,-1.07E-20,0.007580848,5.75E-05,0.941576317,7.136601366,0.007580848,0.999942534
orange_peel,55-scale_1_im_4_grey.png,9.816192627,0.362805988,0.159429979,0.710581937,5.324675877,146.918396,9.302761711,86.54137545,1.152301145,0.070997544,0.005040651,5459.306824,7.763499346,0.070997544,0.99498463,0.000524184,0.01109019,0.000122992,0.504901961,6.667361561,0.01109019,0.999877023,0.000203451,0.011687737,0.000136603,0.559696271,5.911053241,0.011687737,0.999863415,9.43E-05,0.004796225,2.30E-05,0.0942599,6.0042589,0.004796225,0.999976997,1.152301145,0.070543323,0.00497636,21836.17396,7.823678526,0.070543323,0.995048281,-5.42E-20,0.013421933,0.000180148,2.951549404,6.74851282,0.013421933,0.999819884,0,0.011955225,0.000142927,2.341722414,5.954658568,0.011955225,0.999857093,4.29E-21,0.004913198,2.41E-05,0.39550173,6.101200072,0.004913198,0.999975861
orange_peel,55-scale_1_im_5_grey.png,11.71280924,0.330090729,0.152291141,0.62414325,5.408218721,127.5021973,8.204932542,67.32091802,1.000017233,0.062195904,0.00386833,4111.985859,7.719935251,0.062195904,0.996146576,6.32E-05,0.009017026,8.13E-05,0.333048827,6.337203711,0.009017026,0.9999187,0.0002518,0.012593009,0.000158584,0.6498193,6.453961471,0.012593009,0.999841441,4.31E-05,0.005739563,3.29E-05,0.134940408,6.046101887,0.005739563,0.999967059,1.000017233,0.062066494,0.00385225,16447.67997,7.804711461,0.062066494,0.996162533,-6.78E-21,0.009388007,8.81E-05,1.443998462,6.416311843,0.009388007,0.999911873,0,0.012955249,0.000167838,2.749865436,6.510973215,0.012955249,0.99983219,1.27E-21,0.005745445,3.30E-05,0.540838139,6.080857608,0.005745445,0.999966991
orange_peel,55-scale_1_im_6_grey.png,17.05801392,0.286001992,0.137883169,0.736057062,5.645567476,147.473999,12.39857023,153.7245437,1.156658816,0.094235533,0.008880336,5516.246844,8.069715628,0.094235533,0.991197831,0.000306373,0.017438278,0.000304094,1.245951557,7.445604466,0.017438278,0.999695999,-6.41E-05,0.014767272,0.000218072,0.893241061,6.287065466,0.014767272,0.999781975,-4.98E-05,0.00733027,5.37E-05,0.220099962,6.838334065,0.00733027,0.99994627,1.156658816,0.093931052,0.008823042,22064.04868,8.146193767,0.093931052,0.991254123,9.49E-20,0.018412264,0.000339011,5.554363706,7.556989705,0.018412264,0.999661103,0,0.015473437,0.000239427,3.922775855,6.366004738,0.015473437,0.99976063,1.27E-21,0.007406331,5.49E-05,0.898723568,6.940986199,0.007406331,0.999945149
orange_peel,55-scale_1_im_7_grey.png,13.23394775,0.320034439,0.149964028,0.730783853,5.469823062,141.4780273,10.6849072,114.1672418,1.109631587,0.081618489,0.006661578,5070.617955,7.990792887,0.081618489,0.993382505,0.000606043,0.012142511,0.000147441,0.605420992,6.809970878,0.012142511,0.999852581,-5.74E-05,0.013731182,0.000188545,0.772295271,6.35236501,0.013731182,0.99981149,5.46E-05,0.005003808,2.50E-05,0.102568243,6.151244478,0.005003808,0.999974963,1.109631587,0.081189849,0.006591792,20281.32844,8.06557522,0.081189849,0.993451376,5.42E-20,0.014114368,0.000199215,3.263944637,6.910723712,0.014114368,0.999800824,0,0.014371714,0.000206546,3.384052288,6.424033755,0.014371714,0.999793496,3.76E-21,0.00504204,2.54E-05,0.416516724,6.214111158,0.00504204,0.999974578
orange_peel,55-scale_1_im_8_grey.png,17.12865194,0.266198135,0.133015113,0.802826974,5.731602471,150.2828369,13.88487941,192.7898763,1.178688917,0.105916652,0.011218337,5736.554087,8.333672869,0.105916652,0.988906118,0.000719975,0.019236823,0.000370055,1.51787005,7.685060252,0.019236823,0.999630082,2.11E-05,0.01516261,0.000229905,0.941691657,6.414547893,0.01516261,0.999770148,8.90E-05,0.006372369,4.06E-05,0.166359093,6.806892877,0.006372369,0.999959395,1.178688917,0.105333346,0.011095114,22944.19745,8.421472391,0.105333346,0.989026637,1.90E-19,0.021819415,0.000476087,7.800207612,7.784574513,0.021819415,0.99952414,0,0.015709968,0.000246803,4.043621684,6.492017064,0.015709968,0.999753258,-2.54E-21,0.006436413,4.14E-05,0.678746636,6.889681175,0.006436413,0.999958574
orange_peel,55-scale_1_im_9_grey.png,19.07269287,0.272392846,0.135445606,0.73015782,5.686533621,139.8043213,13.32787005,177.63212,1.096504481,0.101637608,0.010330203,4967.023737,8.295064075,0.101637608,0.989775419,0.000733379,0.017142988,0.000293882,1.205943868,7.387075562,0.017142988,0.999706204,6.80E-05,0.015770572,0.000248711,1.018738947,6.678178413,0.015770572,0.999751351,-0.000118719,0.007324738,5.37E-05,0.219815456,6.838563699,0.007324738,0.999946351,1.096504481,0.101195946,0.010240619,19866.6272,8.397017371,0.101195946,0.989863188,-5.42E-20,0.018938186,0.000358655,5.876201461,7.497059284,0.018938186,0.999641474,0,0.01648347,0.000271705,4.451610919,6.750030163,0.01648347,0.999728369,2.17E-21,0.007485027,5.60E-05,0.917923875,6.930240165,0.007485027,0.999943978
orange_peel,55-scale_2_im_1_grey.png,48.37501017,0.220115848,0.125624073,0.75777506,5.856347031,147.4351807,15.35101812,235.6537574,1.156354358,0.11258354,0.012675053,5528.905544,8.40677262,0.11258354,0.987483593,0.000744868,0.03263857,0.001065276,4.365643983,8.356369799,0.03263857,0.998935857,-2.39E-05,0.024899992,0.00062001,2.539561707,7.113992819,0.024899992,0.999380375,9.00E-05,0.011631484,0.000135291,0.554186851,7.662863694,0.011631484,0.999864727,1.156354358,0.112045738,0.012554248,22113.64289,8.513761948,0.112045738,0.987601407,5.42E-20,0.033807416,0.001142941,18.72595156,8.535350094,0.033807416,0.998858363,0,0.025634523,0.000657129,10.76639754,7.174453535,0.025634523,0.999343303,2.12E-22,0.011911196,0.000141877,2.324505959,7.819472735,0.011911196,0.999858144
orange_peel,55-scale_2_im_2_grey.png,50.97423299,0.236593115,0.132817184,0.575221646,5.731417841,116.0466919,11.07283261,122.6076221,0.910170133,0.079926827,0.006388298,3419.332476,8.075873639,0.079926827,0.993652254,0.000144091,0.017691228,0.00031298,1.282049212,6.943920411,0.017691228,0.999687118,0.000335574,0.027473215,0.000754778,3.092029988,7.303050066,0.027473215,0.999245792,-0.000106752,0.009272762,8.60E-05,0.352237601,6.526759089,0.009272762,0.999914023,0.910170133,0.079864314,0.006378309,13677.16624,8.160911345,0.079864314,0.993662116,4.07E-20,0.01792824,0.000321422,5.266174548,7.045907284,0.01792824,0.999678681,-3.39E-21,0.027456502,0.00075386,12.35123414,7.396641175,0.027456502,0.999246708,-3.49E-21,0.009412421,8.86E-05,1.451518647,6.633249706,0.009412421,0.999911414
orange_peel,55-scale_2_im_3_grey.png,62.86734009,0.205523743,0.122809237,0.757466033,5.894934384,139.0108032,19.00564827,361.214666,1.09028081,0.140064722,0.019618126,4949.321196,8.702255535,0.140064722,0.980759339,0.00051078,0.039649166,0.001572056,6.440211457,8.366909872,0.039649166,0.998430411,-0.000180473,0.028743955,0.000826215,3.384309881,7.460094229,0.028743955,0.999174467,-0.000137389,0.014259689,0.000203339,0.83295271,7.853295469,0.014259689,0.999796703,1.09028081,0.139287226,0.019400931,19793.72626,8.806514513,0.139287226,0.980968301,0,0.041808887,0.001747983,28.63895425,8.586382634,0.041808887,0.998255067,0,0.029387277,0.000863612,14.14941945,7.59126672,0.029387277,0.999137133,-4.34E-21,0.014405636,0.000207522,3.400046136,7.990524578,0.014405636,0.999792521
orange_peel,55-scale_2_im_4_grey.png,35.350413,0.277447375,0.141015522,0.604348555,5.60250599,128.2928467,10.7978951,116.5945387,1.006218405,0.078819253,0.006212475,4172.545859,8.043388587,0.078819253,0.993825882,0.000541896,0.019464308,0.000378859,1.553010381,7.124988224,0.019464308,0.999621284,0.000202972,0.021919625,0.00048047,1.968173779,7.064110376,0.021919625,0.999519761,-5.07E-05,0.010007426,0.000100149,0.410219146,6.753657757,0.010007426,0.999899861,1.006218405,0.078584987,0.0061756,16689.57928,8.121421888,0.078584987,0.993862304,0,0.020623971,0.000425348,6.968904268,7.247761858,0.020623971,0.999574833,0,0.021776624,0.000474221,7.769642445,7.14635527,0.021776624,0.999526003,4.39E-21,0.009854962,9.71E-05,1.591218762,6.865104628,0.009854962,0.999902889
orange_peel,55-scale_2_im_5_grey.png,38.14545695,0.239514255,0.133753309,0.581511943,5.710443988,128.2419434,10.21909922,104.4299888,1.005819164,0.075244011,0.005661661,4166.999454,8.016820407,0.075244011,0.994370213,0.000112017,0.013815215,0.00019086,0.781814687,6.84679498,0.013815215,0.999809176,0.000276693,0.022284479,0.000496598,2.034379085,7.127408438,0.022284479,0.999503648,-1.53E-05,0.00864762,7.48E-05,0.306305267,6.599769168,0.00864762,0.999925224,1.005819164,0.074629185,0.005569515,16666.4881,8.090800733,0.074629185,0.994461332,3.39E-20,0.015088949,0.000227676,3.730249904,6.973510776,0.015088949,0.999772375,0,0.023384747,0.000546846,8.95953095,7.234076647,0.023384747,0.999453453,1.43E-20,0.008941592,8.00E-05,1.309934641,6.699415272,0.008941592,0.999920054
orange_peel,55-scale_2_im_6_grey.png,52.08720907,0.220743164,0.126735085,0.653997129,5.825762339,132.8928223,14.23009462,202.495593,1.042296645,0.104004646,0.010816966,4494.128181,8.342363987,0.104004646,0.989298788,0.000394455,0.027639257,0.000763929,3.129688581,7.86122268,0.027639257,0.999236655,0.000265204,0.026466706,0.000700487,2.869480969,7.351716539,0.026466706,0.999300004,-7.18E-05,0.013223605,0.000174864,0.716262976,7.391048521,0.013223605,0.999825167,1.042296645,0.10368889,0.010751386,17975.43825,8.471449493,0.10368889,0.989362977,1.63E-19,0.029109544,0.000847366,13.88323722,7.998785822,0.029109544,0.999153352,-3.39E-21,0.02608106,0.000680222,11.14475202,7.432689294,0.02608106,0.999320241,-7.84E-21,0.013323032,0.000177503,2.908212226,7.520771526,0.013323032,0.999822528
orange_peel,55-scale_2_im_7_grey.png,48.56264242,0.240153602,0.130946346,0.640523131,5.764691312,144.3036499,12.91057722,166.6830043,1.131793333,0.094535103,0.008936886,5283.401865,8.203508991,0.094535103,0.991142275,0.000874598,0.023737726,0.00056348,2.311145713,7.718526582,0.023737726,0.999436838,-0.000159409,0.025215818,0.000635837,2.604494425,7.066346016,0.025215818,0.999364567,-0.000197706,0.010790725,0.00011644,0.47709727,7.247479471,0.010790725,0.999883574,1.131793333,0.093851958,0.00880819,21131.49891,8.267746305,0.093851958,0.991268717,0,0.025652834,0.000658068,10.78178393,7.893708819,0.025652834,0.999342365,0,0.025822744,0.000666814,10.92508266,7.135210842,0.025822744,0.99933363,-1.16E-21,0.010972693,0.0001204,1.972633602,7.391083945,0.010972693,0.999879614
